rID	ingrID	unit	amount
7830	46	ounce	6
7830	178	cup	1
7830	52	cup	2
7830	90	cup	2
7830	110	cup	1
7830	68	None	None
7831	41	cup	2
7831	121	None	None
7831	68	None	None
7831	77	tablespoon	2
7831	10	None	None
7831	47	tablespoon	3
7831	30	tablespoon	1
7831	186	tablespoon	2
7831	88	cup	3
7831	118	teaspoon	8
7831	90	cup	1
7831	129	None	None
7832	119	tablespoon	1
7832	12	None	None
7832	47	cup	2
7832	116	ounce	2
7833	119	tablespoon	2
7833	30	tablespoon	2
7833	121	None	None
7833	47	None	None
7834	68	None	None
7834	178	tablespoon	1
7834	58	teaspoon	4
7834	192	teaspoon	4
7834	123	teaspoon	8
7834	197	cup	4
7834	190	teaspoon	1
7835	143	pound	4
7835	30	tablespoon	6
7835	92	tablespoon	3
7835	100	teaspoon	1
7836	74	tablespoon	2
7836	178	teaspoon	2
7836	162	cup	4
7836	30	cup	4
7836	170	tablespoon	2
7836	124	tablespoon	2
7836	123	tablespoon	1
7836	47	None	None
7836	132	None	None
7836	4	pound	2
7836	50	teaspoon	2
7836	35	teaspoon	2
7836	92	cup	4
7837	119	cup	2
7837	198	cup	2
7837	92	cup	2
7837	64	tablespoon	1
7837	3	teaspoon	2
7837	50	teaspoon	4
7838	119	tablespoon	2
7838	47	cup	4
7838	28	cup	3
7838	101	cup	1
7838	143	ounce	8
7838	100	None	None
7838	175	ounce	6
7838	137	teaspoon	4
7838	72	None	None
7839	30	tablespoon	2
7839	162	None	None
7839	47	tablespoon	1
7839	165	None	None
7839	137	None	None
7839	83	teaspoon	1
7840	121	pound	4
7840	36	pound	1
7840	198	cup	2
7840	195	cup	2
7840	178	cup	3
7840	67	teaspoon	2
7840	162	teaspoon	2
7840	38	None	None
7840	10	None	None
7841	30	cup	4
7841	178	cup	3
7841	4	pound	3
7841	100	cup	2
7841	68	None	None
7841	74	cup	4
7841	14	teaspoon	2
7841	50	teaspoon	1
7841	118	teaspoon	2
7841	51	teaspoon	4
7841	190	teaspoon	1
7841	155	cup	4
7841	110	cup	4
7842	121	cup	3
7842	129	cup	2
7842	119	None	None
7842	100	cup	1
7842	76	None	None
7842	57	teaspoon	4
7842	37	None	None
7842	162	cup	3
7843	121	None	None
7843	47	None	None
7843	30	None	None
7843	162	teaspoon	2
7843	74	cup	1
7843	110	cup	2
7843	118	None	None
7843	67	tablespoon	3
7843	68	None	None
7843	41	cup	3
7843	100	cup	4
7844	116	tablespoon	6
7844	92	tablespoon	2
7844	109	tablespoon	1
7844	41	None	None
7844	137	None	None
7844	119	None	None
7844	70	None	None
7845	4	None	None
7845	76	None	None
7845	123	cup	2
7845	178	tablespoon	2
7845	119	None	None
7845	166	tablespoon	2
7845	198	tablespoon	1
7845	137	teaspoon	2
7845	173	cup	2
7845	21	pound	2
7846	9	lb	3
7846	109	cup	1
7846	173	teaspoon	4
7846	183	teaspoon	2
7846	178	teaspoon	2
7846	100	teaspoon	2
7847	60	cup	3
7847	178	cup	2
7847	30	cup	4
7847	162	None	None
7847	132	None	None
7847	94	None	None
7847	149	None	None
7847	190	teaspoon	4
7847	68	None	None
7847	182	teaspoon	4
7848	74	cup	4
7848	13	teaspoon	2
7848	30	tablespoon	1
7848	110	tablespoon	2
7848	68	None	None
7848	88	None	None
7848	164	None	None
7849	1	teaspoon	4
7849	74	cup	2
7849	30	tablespoon	6
7849	162	teaspoon	4
7849	178	cup	4
7849	68	None	None
7849	190	teaspoon	2
7849	100	cup	2
7850	47	cup	1
7850	178	cup	4
7850	50	teaspoon	2
7850	30	tablespoon	4
7850	110	teaspoon	5
7850	68	None	None
7850	190	teaspoon	1
7851	188	pound	2
7851	41	cup	2
7851	36	None	None
7851	38	None	None
7851	47	None	None
7851	121	None	None
7851	129	None	None
7851	185	None	None
7852	4	cup	2
7852	121	cup	1
7852	47	cup	4
7852	100	teaspoon	2
7852	123	teaspoon	2
7852	50	None	None
7852	137	teaspoon	2
7852	51	teaspoon	4
7852	178	cup	4
7852	134	ounce	8
7853	119	tablespoon	6
7853	100	tablespoon	3
7853	137	None	None
7853	71	None	None
7853	123	None	None
7853	7	cup	4
7854	77	tablespoon	1
7854	54	cup	2
7854	178	tablespoon	3
7854	90	cup	4
7854	183	None	None
7854	190	tablespoon	1
7854	46	cup	4
7855	20	tablespoon	1
7855	91	tablespoon	6
7855	92	cup	4
7855	162	tablespoon	3
7855	119	tablespoon	2
7855	166	tablespoon	1
7855	66	tablespoon	1
7855	44	teaspoon	1
7855	76	tablespoon	1
7855	123	tablespoon	2
7855	99	pound	2
7856	68	None	None
7856	178	cup	3
7856	197	cup	3
7856	20	None	None
7856	47	ounce	4
7857	41	cup	1
7857	100	teaspoon	4
7857	160	None	None
7857	119	None	None
7857	47	None	None
7858	162	tablespoon	3
7858	30	tablespoon	3
7858	103	teaspoon	1
7858	47	cup	1
7858	137	None	None
7859	74	cup	4
7859	13	tablespoon	2
7859	162	tablespoon	6
7859	30	tablespoon	6
7859	148	cup	2
7859	110	cup	4
7860	119	None	None
7860	74	tablespoon	6
7860	58	tablespoon	3
7860	44	teaspoon	4
7860	109	cup	3
7860	100	tablespoon	2
7860	123	ounce	2
7861	122	tablespoon	2
7861	83	cup	1
7861	1	cup	4
7861	178	cup	2
7861	30	cup	2
7861	162	teaspoon	8
7861	190	teaspoon	4
7861	68	None	None
7861	74	cup	3
7862	74	cup	3
7862	178	cup	2
7862	162	cup	4
7862	30	cup	4
7862	195	tablespoon	5
7862	197	tablespoon	3
7862	79	tablespoon	1
7862	1	cup	2
7862	68	None	None
7863	74	cup	1
7863	178	cup	2
7863	200	None	None
7863	162	teaspoon	2
7863	50	tablespoon	1
7863	195	cup	4
7863	30	cup	1
7863	68	None	None
7863	47	cup	1
7863	148	cup	2
7864	195	cup	2
7864	115	pound	2
7864	68	None	None
7864	30	tablespoon	6
7864	47	tablespoon	2
7864	38	cup	2
7864	41	cup	4
7865	201	cup	1
7865	166	tablespoon	2
7865	100	tablespoon	1
7865	162	teaspoon	2
7865	99	pound	2
7865	111	cup	2
7865	121	None	None
7865	76	None	None
7865	127	tablespoon	3
7865	64	tablespoon	1
7865	137	cup	2
7865	26	None	None
7865	119	tablespoon	2
7865	47	tablespoon	2
7865	195	cup	2
7865	112	tablespoon	2
7866	121	cup	4
7866	47	tablespoon	2
7866	189	teaspoon	4
7866	35	teaspoon	8
7866	30	teaspoon	2
7866	152	cup	3
7866	41	cup	3
7866	119	tablespoon	2
7866	164	tablespoon	2
7867	121	None	None
7867	158	tablespoon	1
7867	47	None	None
7867	137	None	None
7867	183	teaspoon	2
7867	20	cup	2
7867	30	cup	2
7867	162	teaspoon	2
7867	188	None	None
7867	100	None	None
7867	123	None	None
7867	119	None	None
7867	74	tablespoon	1
7867	38	None	None
7867	195	cup	1
7867	58	cup	3
7868	152	pound	4
7868	30	tablespoon	3
7868	139	cup	3
7868	100	None	None
7868	57	tablespoon	3
7868	111	tablespoon	3
7869	119	None	None
7869	178	tablespoon	3
7869	71	teaspoon	2
7869	137	teaspoon	1
7869	162	teaspoon	1
7869	1	cup	1
7869	195	tablespoon	1
7870	123	tablespoon	2
7870	68	None	None
7870	110	cup	4
7870	197	cup	4
7870	178	None	None
7870	35	teaspoon	4
7870	100	tablespoon	1
7870	58	cup	4
7871	74	cup	2
7871	35	teaspoon	8
7871	14	teaspoon	4
7871	162	cup	2
7871	50	teaspoon	8
7871	178	cup	1
7871	30	tablespoon	6
7871	68	None	None
7871	190	teaspoon	1
7871	172	cup	1
7871	47	cup	2
7872	77	None	None
7872	195	tablespoon	2
7872	178	cup	1
7872	100	teaspoon	2
7872	68	None	None
7872	162	None	None
7872	201	None	None
7873	74	cup	2
7873	52	tablespoon	2
7873	30	tablespoon	3
7873	195	tablespoon	3
7873	178	None	None
7873	68	None	None
7873	54	tablespoon	2
7873	47	ounce	6
7873	90	cup	4
7874	30	tablespoon	6
7874	47	tablespoon	2
7874	76	None	None
7874	79	teaspoon	2
7874	119	teaspoon	2
7874	171	None	None
7875	41	pound	4
7875	30	tablespoon	6
7875	162	teaspoon	1
7875	137	teaspoon	2
7875	79	teaspoon	2
7875	168	cup	1
7876	74	cup	3
7876	178	None	None
7876	47	teaspoon	4
7876	162	cup	2
7876	30	cup	2
7876	68	None	None
7876	190	tablespoon	1
7876	123	tablespoon	3
7876	197	cup	1
7876	111	None	None
7877	197	cup	2
7877	131	cup	1
7877	178	tablespoon	1
7877	76	None	None
7877	162	teaspoon	2
7877	137	teaspoon	4
7877	80	cup	4
7877	62	tablespoon	2
7877	47	teaspoon	2
7877	74	cup	4
7877	68	None	None
7877	119	teaspoon	2
7877	195	tablespoon	2
7877	30	cup	4
7878	167	None	None
7878	162	teaspoon	1
7878	116	teaspoon	1
7878	192	cup	4
7878	119	cup	4
7878	137	None	None
7879	195	cup	6
7879	162	teaspoon	2
7879	58	cup	2
7879	119	None	None
7879	80	ounce	7
7879	47	tablespoon	2
7880	21	cup	2
7880	198	cup	1
7880	119	tablespoon	3
7880	115	ounce	2
7880	137	None	None
7880	12	ounce	8
7880	47	tablespoon	1
7880	30	tablespoon	6
7880	136	pound	1
7881	3	None	None
7881	41	tablespoon	2
7881	100	tablespoon	1
7881	119	tablespoon	1
7881	178	teaspoon	4
7881	7	pound	2
7881	121	None	None
7882	30	tablespoon	3
7882	178	cup	4
7882	50	teaspoon	1
7882	162	teaspoon	2
7882	137	teaspoon	4
7882	51	teaspoon	8
7883	152	cup	2
7884	178	cup	3
7884	14	teaspoon	2
7884	50	teaspoon	2
7884	162	teaspoon	4
7884	119	cup	4
7884	68	None	None
7884	190	None	None
7884	4	None	None
7884	194	cup	2
7884	74	cup	3
7884	94	None	None
7885	30	tablespoon	6
7885	167	cup	4
7885	76	None	None
7885	152	cup	2
7885	119	cup	6
7885	162	teaspoon	2
7885	47	tablespoon	6
7885	100	tablespoon	1
7886	1	cup	2
7886	119	tablespoon	2
7886	44	teaspoon	2
7886	137	teaspoon	2
7886	178	tablespoon	2
7886	162	teaspoon	1
7887	30	cup	2
7887	100	None	None
7887	47	tablespoon	1
7887	87	ounce	8
7888	164	None	None
7888	36	None	None
7888	20	cup	2
7888	68	None	None
7888	73	tablespoon	2
7888	152	cup	5
7888	178	tablespoon	2
7888	58	tablespoon	2
7888	76	tablespoon	2
7888	137	teaspoon	1
7888	47	cup	4
7889	143	pound	3
7889	134	cup	2
7889	38	cup	1
7889	121	cup	1
7889	68	None	None
7889	109	cup	4
7889	116	tablespoon	2
7890	74	cup	2
7890	195	cup	2
7890	162	teaspoon	2
7890	119	cup	3
7890	160	None	None
7890	137	None	None
7891	119	None	None
7891	53	None	None
7891	1	cup	2
7891	100	teaspoon	2
7891	132	cup	3
7891	197	cup	2
7891	68	None	None
7891	178	cup	2
7891	58	cup	3
7891	30	tablespoon	2
7891	47	ounce	5
7892	119	tablespoon	5
7892	121	pound	4
7892	192	tablespoon	3
7892	178	cup	3
7892	195	cup	4
7892	30	tablespoon	2
7892	162	None	None
7892	194	cup	2
7892	26	cup	4
7892	7	None	None
7892	80	None	None
7893	178	pound	2
7893	162	None	None
7893	119	tablespoon	3
7893	100	tablespoon	1
7893	198	teaspoon	1
7893	183	teaspoon	2
7893	147	ounce	6
7893	72	ounce	4
7893	137	None	None
7893	47	tablespoon	2
7894	74	cup	3
7894	14	teaspoon	2
7894	162	cup	4
7894	79	tablespoon	1
7894	50	teaspoon	2
7894	30	cup	4
7894	178	cup	4
7894	68	None	None
7894	172	cup	1
7894	112	cup	4
7894	148	cup	2
7895	58	tablespoon	2
7895	178	cup	2
7895	123	teaspoon	1
7895	30	tablespoon	2
7895	90	cup	3
7895	70	None	None
7896	118	teaspoon	2
7896	183	teaspoon	4
7896	162	teaspoon	1
7896	79	teaspoon	1
7896	137	teaspoon	4
7896	0	teaspoon	2
7896	50	teaspoon	4
7897	119	tablespoon	5
7897	198	tablespoon	3
7897	47	tablespoon	2
7897	173	teaspoon	2
7897	79	teaspoon	2
7897	178	teaspoon	2
7897	123	None	None
7897	71	None	None
7897	121	None	None
7897	76	None	None
7897	73	None	None
7898	40	None	None
7898	137	cup	3
7898	119	tablespoon	3
7898	198	teaspoon	2
7898	64	None	None
7899	188	pound	6
7899	74	cup	2
7899	162	teaspoon	1
7899	137	teaspoon	2
7899	119	tablespoon	8
7899	121	None	None
7899	47	tablespoon	2
7899	198	cup	1
7899	41	cup	2
7899	76	None	None
7899	100	teaspoon	1
7899	123	teaspoon	1
7899	70	None	None
7900	178	cup	3
7900	68	None	None
7900	100	cup	4
7900	197	cup	2
7900	118	teaspoon	4
7900	196	None	None
7901	173	tablespoon	3
7901	152	tablespoon	2
7901	176	pound	4
7901	76	None	None
7901	79	teaspoon	2
7901	115	pound	2
7901	164	None	None
7901	63	None	None
7901	119	tablespoon	2
7901	20	cup	1
7901	195	tablespoon	2
7901	175	cup	2
7902	119	tablespoon	2
7902	47	tablespoon	2
7902	100	teaspoon	2
7902	27	pound	2
7902	195	cup	2
7903	30	tablespoon	6
7903	162	teaspoon	2
7903	178	cup	1
7903	110	cup	2
7903	68	None	None
7903	74	cup	2
7903	13	teaspoon	2
7903	50	teaspoon	1
7903	119	None	None
7904	41	None	None
7904	123	None	None
7904	92	cup	4
7904	173	tablespoon	3
7904	119	tablespoon	2
7904	76	teaspoon	2
7904	137	None	None
7904	49	tablespoon	2
7905	152	cup	3
7905	195	cup	2
7906	188	None	None
7906	121	None	None
7906	79	None	None
7906	50	None	None
7906	3	None	None
7906	152	cup	2
7906	162	None	None
7906	119	None	None
7906	115	ounce	6
7906	173	tablespoon	1
7906	137	None	None
7907	41	cup	4
7907	30	tablespoon	2
7907	119	pound	1
7907	143	pound	1
7907	121	None	None
7907	76	None	None
7907	47	teaspoon	2
7907	74	tablespoon	2
7907	195	cup	4
7907	58	None	None
7907	90	cup	4
7908	146	cup	2
7908	41	cup	4
7908	186	None	None
7908	119	None	None
7908	195	tablespoon	2
7908	125	None	None
7908	44	None	None
7908	58	None	None
7908	68	None	None
7909	163	pound	1
7909	74	tablespoon	2
7909	110	cup	2
7909	143	None	None
7909	121	None	None
7909	39	cup	4
7910	30	cup	2
7910	162	cup	2
7910	74	cup	2
7910	135	cup	4
7910	178	cup	2
7910	110	cup	4
7910	100	tablespoon	1
7910	68	None	None
7910	108	cup	4
7910	90	tablespoon	6
7911	47	cup	4
7911	195	cup	4
7911	119	cup	4
7911	76	tablespoon	2
7911	162	teaspoon	1
7911	137	teaspoon	1
7911	64	teaspoon	1
7912	30	cup	4
7912	93	tablespoon	1
7912	162	None	None
7912	41	pound	1
7912	109	cup	4
7912	47	tablespoon	2
7912	58	cup	2
7912	74	cup	1
7912	127	teaspoon	2
7912	137	teaspoon	2
7912	76	teaspoon	2
7912	68	None	None
7912	119	None	None
7912	143	None	None
7912	67	None	None
7912	4	tablespoon	3
7912	92	teaspoon	2
7912	31	cup	2
7912	36	None	None
7912	184	None	None
7913	100	None	None
7913	6	None	None
7913	119	tablespoon	2
7913	121	cup	1
7913	36	ounce	8
7913	9	ounce	2
7913	178	ounce	8
7913	47	tablespoon	3
7914	143	None	None
7914	176	None	None
7914	119	cup	4
7914	100	teaspoon	2
7914	76	None	None
7914	116	tablespoon	2
7914	47	tablespoon	1
7915	198	None	None
7915	132	None	None
7915	100	tablespoon	6
7915	178	cup	4
7915	83	cup	4
7916	121	None	None
7916	47	None	None
7916	103	None	None
7916	64	teaspoon	4
7916	176	pound	1
7916	58	None	None
7917	74	cup	2
7917	47	tablespoon	2
7917	13	teaspoon	2
7917	178	teaspoon	2
7917	14	teaspoon	4
7917	162	None	None
7917	30	cup	4
7917	141	pound	4
7918	30	cup	1
7918	162	teaspoon	1
7918	178	cup	2
7918	137	teaspoon	1
7918	74	cup	2
7918	71	tablespoon	1
7918	119	tablespoon	2
7919	41	None	None
7919	47	None	None
7919	141	None	None
7919	38	None	None
7919	121	None	None
7919	160	None	None
7919	158	None	None
7919	119	tablespoon	3
7919	30	cup	4
7919	167	None	None
7919	175	ounce	6
7919	162	teaspoon	2
7919	137	teaspoon	4
7919	118	teaspoon	4
7919	74	cup	4
7919	68	None	None
7920	24	ounce	2
7920	100	tablespoon	2
7920	78	ounce	2
7920	178	teaspoon	2
7921	54	cup	3
7921	178	teaspoon	4
7921	196	None	None
7922	201	cup	2
7922	147	tablespoon	1
7922	116	teaspoon	4
7922	100	tablespoon	2
7922	63	None	None
7922	121	None	None
7922	161	ounce	8
7922	122	None	None
7923	143	pound	2
7923	68	None	None
7923	116	tablespoon	2
7923	4	tablespoon	3
7923	92	teaspoon	1
7923	119	cup	3
7923	137	None	None
7923	129	cup	1
7923	47	tablespoon	2
7924	159	ounce	2
7924	103	ounce	2
7924	195	None	None
7925	198	tablespoon	2
7925	119	cup	2
7925	137	None	None
7925	36	pound	4
7925	47	tablespoon	1
7925	129	None	None
7925	7	None	None
7925	80	ounce	6
7926	115	ounce	1
7926	195	cup	2
7926	119	tablespoon	3
7926	121	None	None
7926	47	None	None
7926	137	teaspoon	4
7926	186	tablespoon	2
7926	41	pound	2
7927	4	None	None
7927	100	None	None
7927	38	None	None
7927	47	cup	2
7927	148	cup	3
7927	109	cup	4
7927	172	cup	4
7927	137	None	None
7928	110	cup	4
7928	62	tablespoon	2
7928	74	tablespoon	2
7928	162	teaspoon	4
7928	137	None	None
7928	76	teaspoon	4
7928	39	cup	4
7928	116	teaspoon	2
7928	130	cup	4
7928	47	cup	2
7929	100	None	None
7929	26	None	None
7929	30	None	None
7929	73	ounce	8
7929	7	None	None
7930	109	cup	2
7930	172	cup	2
7930	47	teaspoon	1
7930	121	None	None
7930	76	None	None
7930	198	tablespoon	1
7930	178	teaspoon	1
7931	119	tablespoon	4
7931	41	pound	4
7931	121	None	None
7931	76	None	None
7931	129	tablespoon	2
7931	137	None	None
7931	47	None	None
7931	198	cup	1
7932	36	pound	2
7932	195	tablespoon	2
7932	119	tablespoon	1
7932	30	tablespoon	1
7932	76	None	None
7932	47	None	None
7932	92	teaspoon	1
7932	43	teaspoon	1
7932	64	teaspoon	2
7932	162	teaspoon	1
7932	141	None	None
7932	125	teaspoon	2
7932	127	teaspoon	1
7933	110	ounce	8
7933	178	cup	4
7933	100	cup	1
7933	90	cup	2
7933	60	None	None
7934	152	cup	2
7934	116	teaspoon	2
7934	119	cup	4
7934	173	teaspoon	2
7934	121	None	None
7934	47	cup	1
7934	137	teaspoon	1
7934	31	None	None
7934	63	None	None
7934	41	None	None
7934	115	None	None
7935	110	cup	2
7935	200	teaspoon	2
7935	178	cup	1
7935	162	teaspoon	4
7935	68	None	None
7935	74	cup	4
7935	30	cup	4
7935	50	teaspoon	2
7935	1	cup	4
7935	94	None	None
7935	92	tablespoon	3
7935	47	cup	1
7935	58	tablespoon	1
7935	190	teaspoon	1
7935	90	cup	1
7936	162	None	None
7936	100	tablespoon	2
7936	178	cup	2
7937	143	pound	4
7937	58	tablespoon	6
7937	36	pound	4
7937	167	cup	3
7937	90	cup	1
7937	110	cup	1
7937	68	None	None
7938	178	cup	4
7938	73	cup	4
7938	100	None	None
7938	47	ounce	2
7938	76	tablespoon	2
7938	167	tablespoon	2
7938	137	teaspoon	4
7938	142	ounce	2
7939	116	tablespoon	2
7939	79	teaspoon	4
7939	163	None	None
7939	26	None	None
7939	186	None	None
7939	7	None	None
7940	103	None	None
7940	73	tablespoon	2
7940	44	tablespoon	2
7940	119	tablespoon	1
7940	178	tablespoon	1
7940	20	cup	2
7940	117	None	None
7940	40	None	None
7940	171	None	None
7940	41	cup	2
7940	63	cup	1
7940	111	cup	2
7940	16	cup	2
7940	49	cup	2
7940	167	cup	3
7940	96	None	None
7940	47	tablespoon	2
7940	10	None	None
7941	30	tablespoon	2
7941	31	cup	2
7941	4	cup	2
7941	121	cup	4
7941	12	None	None
7941	198	tablespoon	2
7941	143	cup	2
7941	92	tablespoon	1
7942	163	pound	2
7942	137	None	None
7942	121	None	None
7942	47	None	None
7942	198	cup	1
7943	143	None	None
7943	115	pound	2
7943	30	tablespoon	6
7943	162	teaspoon	1
7943	137	teaspoon	4
7943	68	None	None
7943	124	cup	3
7943	123	tablespoon	2
7944	109	cup	3
7944	172	tablespoon	3
7944	192	tablespoon	2
7944	162	teaspoon	2
7944	137	cup	4
7944	31	lb	2
7944	36	None	None
7944	47	cup	4
7944	121	cup	4
7945	30	tablespoon	4
7945	115	cup	2
7945	47	cup	4
7945	121	cup	4
7945	76	None	None
7945	152	cup	2
7945	198	cup	2
7945	28	cup	3
7945	36	cup	4
7945	9	cup	2
7945	195	cup	3
7945	131	cup	2
7945	119	tablespoon	1
7945	68	None	None
7946	41	pound	4
7946	58	cup	4
7946	119	tablespoon	2
7946	162	tablespoon	1
7946	183	teaspoon	1
7946	44	None	None
7946	109	None	None
7947	139	cup	2
7947	76	None	None
7947	72	tablespoon	2
7947	47	tablespoon	1
7947	162	teaspoon	2
7947	137	teaspoon	2
7947	111	cup	2
7947	100	tablespoon	3
7947	119	tablespoon	2
7947	171	pound	2
7947	158	None	None
7948	119	cup	3
7948	68	pound	4
7948	137	None	None
7948	83	cup	2
7948	186	None	None
7948	76	None	None
7948	16	cup	2
7948	139	cup	4
7948	197	cup	1
7948	154	pound	1
7948	110	pound	1
7949	123	tablespoon	2
7949	178	cup	4
7949	3	None	None
7949	20	None	None
7949	30	tablespoon	0
7949	162	teaspoon	2
7949	65	cup	4
7949	74	cup	2
7949	13	teaspoon	1
7949	124	cup	2
7949	68	None	None
7949	110	cup	4
7949	70	None	None
7950	20	lb	4
7950	21	cup	2
7950	137	teaspoon	4
7950	162	teaspoon	2
7950	119	tablespoon	2
7950	121	None	None
7950	47	lb	4
7950	36	None	None
7950	195	cup	2
7950	143	lb	1
7950	186	None	None
7951	100	cup	3
7951	6	None	None
7951	119	cup	3
7951	47	tablespoon	3
7952	30	tablespoon	2
7952	134	None	None
7952	178	tablespoon	1
7952	50	teaspoon	4
7952	121	cup	4
7952	47	cup	1
7952	38	cup	2
7952	198	cup	2
7952	26	cup	4
7953	119	None	None
7953	121	cup	2
7953	47	cup	6
7953	188	lb	1
7953	186	cup	3
7953	125	tsp	3
7953	137	tsp	4
7953	76	tsp	4
7953	115	cup	2
7953	153	cup	2
7953	118	tsp	4
7953	117	oz	8
7953	114	cup	2
7954	68	None	None
7954	110	cup	2
7954	47	None	None
7954	121	None	None
7954	119	tablespoon	2
7954	163	ounce	4
7955	74	cup	2
7955	35	teaspoon	4
7955	50	teaspoon	2
7955	162	cup	1
7955	178	cup	2
7955	135	cup	1
7955	30	cup	1
7955	190	tablespoon	1
7956	99	None	None
7956	137	None	None
7956	119	tablespoon	3
7956	38	None	None
7956	47	None	None
7956	121	None	None
7956	186	cup	3
7956	185	None	None
7956	18	None	None
7956	58	None	None
7956	2	None	None
7956	76	None	None
7956	198	cup	3
7956	178	teaspoon	1
7956	21	cup	2
7957	110	cup	3
7957	30	cup	2
7957	162	teaspoon	2
7957	74	cup	2
7958	12	None	None
7958	47	tablespoon	1
7958	74	cup	2
7958	178	tablespoon	2
7958	13	teaspoon	2
7958	162	tablespoon	6
7958	30	cup	4
7959	171	pound	1
7959	119	tablespoon	1
7959	76	tablespoon	1
7959	79	tablespoon	1
7959	137	teaspoon	4
7959	173	tablespoon	3
7959	58	teaspoon	2
7959	41	cup	2
7959	152	None	None
7959	178	tablespoon	2
7959	121	None	None
7959	131	cup	1
7960	195	cup	4
7960	47	teaspoon	1
7960	178	cup	1
7960	100	tablespoon	2
7960	198	cup	4
7960	72	teaspoon	8
7961	110	cup	1
7961	120	cup	3
7961	100	teaspoon	2
7961	60	None	None
7962	90	cup	2
7962	110	cup	2
7962	183	teaspoon	2
7962	119	None	None
7962	147	None	None
7963	201	None	None
7963	110	cup	2
7964	137	None	None
7964	20	cup	2
7964	120	cup	2
7964	72	ounce	4
7964	47	tablespoon	2
7964	125	None	None
7964	192	cup	4
7964	76	tablespoon	2
7964	173	teaspoon	4
7964	119	cup	2
7964	68	None	None
7964	26	None	None
7965	109	cup	4
7965	119	tablespoon	2
7965	121	None	None
7965	47	tablespoon	2
7965	44	tablespoon	1
7965	33	tablespoon	1
7965	188	pound	1
7965	88	None	None
7965	186	None	None
7965	7	ounce	1
7966	20	cup	2
7966	119	tablespoon	2
7966	167	None	None
7966	58	cup	2
7966	147	None	None
7966	47	tablespoon	1
7966	100	tablespoon	1
7966	137	None	None
7967	43	teaspoon	2
7967	195	cup	2
7967	121	None	None
7967	76	None	None
7967	47	cup	4
7967	103	teaspoon	2
7967	162	None	None
7968	178	cup	3
7968	103	None	None
7968	195	cup	3
7968	35	teaspoon	2
7968	92	cup	8
7969	26	oz	7
7969	116	None	None
7970	119	tablespoon	1
7970	121	None	None
7970	76	None	None
7970	131	None	None
7970	66	teaspoon	2
7970	189	teaspoon	2
7970	79	teaspoon	2
7970	186	None	None
7970	100	tablespoon	1
7970	49	cup	4
7970	152	None	None
7971	110	cup	2
7971	76	None	None
7971	47	teaspoon	1
7971	137	teaspoon	2
7971	30	None	None
7971	162	tablespoon	1
7971	184	None	None
7972	74	cup	3
7972	13	teaspoon	2
7972	14	teaspoon	1
7972	162	None	None
7972	30	None	None
7972	178	cup	3
7972	190	teaspoon	2
7972	68	None	None
7972	110	cup	2
7972	65	cup	2
7972	58	tablespoon	3
7972	90	cup	2
7973	162	ounce	5
7973	178	cup	3
7973	58	teaspoon	1
7973	137	teaspoon	2
7973	57	teaspoon	1
7973	71	teaspoon	1
7973	161	pound	1
7973	100	teaspoon	2
7973	103	teaspoon	2
7973	123	None	None
7974	178	cup	4
7974	149	tablespoon	2
7974	192	tablespoon	2
7974	195	tablespoon	2
7975	47	None	None
7975	171	pound	1
7975	124	cup	4
7975	123	None	None
7975	119	tablespoon	2
7975	44	teaspoon	1
7975	127	None	None
7975	137	teaspoon	4
7975	162	cup	1
7976	30	tablespoon	1
7976	121	cup	1
7976	47	tablespoon	2
7976	143	pound	1
7976	137	teaspoon	8
7976	162	cup	2
7976	41	cup	2
7976	197	cup	2
7976	176	None	None
7976	119	tablespoon	1
7977	158	ounce	6
7977	41	None	None
7977	119	cup	2
7977	100	None	None
7977	92	tablespoon	2
7977	167	pound	1
7977	137	None	None
7978	119	tablespoon	2
7978	198	teaspoon	2
7978	76	None	None
7978	64	teaspoon	4
7978	57	teaspoon	4
7978	137	teaspoon	2
7978	162	teaspoon	4
7978	99	pound	2
7978	195	None	None
7979	119	cup	4
7979	76	None	None
7979	1	cup	3
7979	148	cup	2
7979	192	tablespoon	2
7979	178	teaspoon	2
7979	162	teaspoon	4
7979	137	teaspoon	4
7979	84	pound	1
7980	119	cup	4
7980	198	tablespoon	6
7980	167	tablespoon	2
7980	7	cup	8
7980	134	None	None
7980	159	ounce	8
7981	100	tablespoon	3
7981	198	teaspoon	1
7981	2	teaspoon	1
7981	119	cup	3
7981	162	None	None
7981	7	None	None
7981	71	None	None
7982	178	cup	4
7982	192	tablespoon	2
7983	59	cup	1
7983	100	tablespoon	2
7983	195	tablespoon	1
7983	47	tablespoon	3
7983	162	teaspoon	4
7983	137	teaspoon	4
7983	26	pound	2
7984	143	None	None
7984	30	tablespoon	4
7984	116	tablespoon	3
7984	110	cup	1
7984	121	cup	1
7985	143	None	None
7985	137	None	None
7985	76	None	None
7985	162	teaspoon	1
7985	26	None	None
7985	1	cup	2
7985	100	None	None
7985	119	cup	1
7986	71	cup	2
7986	121	cup	2
7986	36	cup	2
7986	47	cup	2
7986	119	cup	4
7986	198	cup	4
7986	178	teaspoon	1
7987	119	tablespoon	6
7987	121	None	None
7987	47	cup	2
7987	162	teaspoon	4
7987	79	None	None
7987	195	cup	3
7987	66	teaspoon	2
7987	189	teaspoon	4
7987	64	teaspoon	4
7987	101	cup	1
